Phage_ID,Host,Lifestyle,Phage_source,Protein_source,Start,Stop,Protein_ID,Product
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,2166.0,2516.0,BAM37003.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,2562.0,2960.0,BAM37004.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,2963.0,3742.0,BAM37005.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,3829.0,4266.0,BAM37006.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,4283.0,4870.0,BAM37007.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,4880.0,4975.0,BAM37008.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,4972.0,5901.0,BAM37009.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,6005.0,6352.0,BAM37010.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,6490.0,6657.0,BAM37011.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,6601.0,6912.0,BAM37012.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,7118.0,7441.0,BAM37013.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,7473.0,7874.0,BAM37014.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,11207.0,11413.0,BAM37017.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,11410.0,11550.0,BAM37018.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,15395.0,15832.0,BAM37022.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,16717.0,17268.0,BAM37025.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,17265.0,17846.0,BAM37026.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,22653.0,23081.0,BAM37034.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,26524.0,27057.0,BAM37037.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,34612.0,34863.0,BAM37044.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,36110.0,36664.0,BAM37046.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,36661.0,37266.0,BAM37047.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,37320.0,38219.0,BAM37048.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,38308.0,38928.0,BAM37049.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,40579.0,40989.0,BAM37051.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,45738.0,45947.0,BAM37055.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,46848.0,47054.0,BAM37057.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,47062.0,47289.0,BAM37058.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,47322.0,47540.0,BAM37059.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,47524.0,47742.0,BAM37060.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,47742.0,47972.0,BAM37061.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,48060.0,49061.0,BAM37062.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,51391.0,51813.0,BAM37065.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,52776.0,53690.0,BAM37067.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,53690.0,54139.0,BAM37068.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,54136.0,55212.0,BAM37069.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,55218.0,55403.0,BAM37070.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,57488.0,58117.0,BAM37072.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,58459.0,58866.0,BAM37073.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,59033.0,59647.0,BAM37074.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,59839.0,60510.0,BAM37075.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,60515.0,60754.0,BAM37076.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,60762.0,61073.0,BAM37077.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,61123.0,61344.0,BAM37078.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,61400.0,61624.0,BAM37079.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,62009.0,62674.0,BAM37080.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,62706.0,62918.0,BAM37081.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,62915.0,63139.0,BAM37082.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,63136.0,63351.0,BAM37083.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,63348.0,63548.0,BAM37084.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,63545.0,63796.0,BAM37085.1,hypothetical protein
AB560486.1,Pseudomonas aeruginosa,virulent,DDBJ,DDBJ,63964.0,64122.0,BAM37086.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,1769.0,1945.0,BAQ94385.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,1945.0,2118.0,BAQ94386.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,3906.0,4091.0,BAQ94389.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,4081.0,4299.0,BAQ94390.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,5505.0,6311.0,BAQ94392.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,8815.0,12252.0,BAQ94394.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,12255.0,16709.0,BAQ94395.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,16753.0,19149.0,BAQ94396.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,19146.0,20012.0,BAQ94397.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,27483.0,27962.0,BAQ94404.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,27965.0,28384.0,BAQ94405.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,28388.0,28807.0,BAQ94406.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,28807.0,29070.0,BAQ94407.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,29149.0,29424.0,BAQ94408.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,31152.0,32267.0,BAQ94410.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,34620.0,34850.0,BAQ94412.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,34819.0,35028.0,BAQ94413.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,35028.0,35276.0,BAQ94414.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,36151.0,36285.0,BAQ94415.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,36278.0,36592.0,BAQ94416.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,37141.0,37473.0,BAQ94417.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,37484.0,37747.0,BAQ94418.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,37744.0,37935.0,BAQ94419.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,37932.0,38258.0,BAQ94420.1,hypothetical protein
AP013547.1,Pseudomonas syringae,temperate,DDBJ,DDBJ,42574.0,43182.0,BAQ94424.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,1771.0,2064.0,BAQ94427.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,2142.0,2309.0,BAQ94428.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,4910.0,5590.0,BAQ94430.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,6492.0,6947.0,BAQ94433.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,6937.0,7149.0,BAQ94434.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,7303.0,7479.0,BAQ94435.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,7476.0,7730.0,BAQ94436.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,8674.0,9066.0,BAQ94438.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,9071.0,9469.0,BAQ94439.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,9473.0,9886.0,BAQ94440.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,17650.0,18519.0,BAQ94447.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,18516.0,20873.0,BAQ94448.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,20876.0,23842.0,BAQ94449.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,23842.0,27216.0,BAQ94450.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,30147.0,31862.0,BAQ94452.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,35152.0,35373.0,BAQ94454.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,36161.0,36382.0,BAQ94456.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,38395.0,38703.0,BAQ94460.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,38700.0,38852.0,BAQ94461.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,38849.0,39103.0,BAQ94462.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,39103.0,39696.0,BAQ94463.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,39771.0,39884.0,BAQ94464.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,40925.0,41359.0,BAQ94466.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,41415.0,41582.0,BAQ94467.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,42290.0,42655.0,BAQ94468.1,hypothetical protein
AP013548.1,Pseudomonas putida,temperate,DDBJ,DDBJ,42659.0,42898.0,BAQ94469.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,1081.0,1236.0,BAQ94472.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,1645.0,2721.0,BAQ94473.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,2721.0,2906.0,BAQ94474.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,2903.0,3139.0,BAQ94475.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,3321.0,3476.0,BAQ94476.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,4026.0,4238.0,BAQ94477.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,4242.0,4568.0,BAQ94478.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,13047.0,14930.0,BAQ94486.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,16601.0,17260.0,BAQ94488.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,18477.0,18698.0,BAQ94490.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,24188.0,24412.0,BAQ94495.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,30083.0,31138.0,BAQ94497.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,34033.0,36816.0,BAQ94499.1,hypothetical protein
AP013549.1,Pseudomonas syringae,virulent,DDBJ,DDBJ,39868.0,40110.0,BAQ94501.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,812.0,1270.0,CCM43481.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,7547.0,7867.0,CCM43487.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,8339.0,8698.0,CCM43489.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,8682.0,8930.0,CCM43490.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,8920.0,9567.0,CCM43491.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,11800.0,12234.0,CCM43494.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,12215.0,13159.0,CCM43495.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,13159.0,13542.0,CCM43496.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,13532.0,15070.0,CCM43497.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,18230.0,19294.0,CCM43499.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19337.0,19693.0,CCM43500.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19742.0,20044.0,CCM43501.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,20114.0,20365.0,CCM43502.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,20307.0,20516.0,CCM43503.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,20519.0,20674.0,CCM43504.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,21488.0,21928.0,CCM43506.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,21690.0,22670.0,CCM43507.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,23513.0,23806.0,CCM43509.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,23778.0,24413.0,CCM43510.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,24259.0,24819.0,CCM43511.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,26527.0,26799.0,CCM43513.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,26729.0,27418.0,CCM43514.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,27528.0,27692.0,CCM43515.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,27682.0,27873.0,CCM43516.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,27905.0,28135.0,CCM43517.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,30387.0,30749.0,CCM43520.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,31135.0,32025.0,CCM43522.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,32380.0,33933.0,CCM43523.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,35121.0,35699.0,CCM43525.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,35692.0,36498.0,CCM43526.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,36509.0,37642.0,CCM43527.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,37459.0,38583.0,CCM43528.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,38535.0,38864.0,CCM43529.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,38871.0,39323.0,CCM43530.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,39313.0,39540.0,CCM43531.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,39667.0,40077.0,CCM43532.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,40074.0,40481.0,CCM43533.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,40346.0,40678.0,CCM43534.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,40609.0,40986.0,CCM43535.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,40880.0,41125.0,CCM43536.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,41433.0,41708.0,CCM43537.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,41710.0,41994.0,CCM43538.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,41966.0,42214.0,CCM43539.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,42211.0,42459.0,CCM43540.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,42444.0,42677.0,CCM43541.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,43306.0,43539.0,CCM43542.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,43597.0,44079.0,CCM43543.1,hypothetical protein
HE983844.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,44090.0,44395.0,CCM43544.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,22.0,159.0,CEF89316.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,343.0,936.0,CEF89317.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,1449.0,1694.0,CEF89318.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,1687.0,2097.0,CEF89319.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,2087.0,2503.0,CEF89320.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,2526.0,3233.0,CEF89321.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,3236.0,3514.0,CEF89322.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,3502.0,3813.0,CEF89323.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,3813.0,4175.0,CEF89324.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,4165.0,4458.0,CEF89325.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,4514.0,4729.0,CEF89326.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,4726.0,5067.0,CEF89327.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,5069.0,5572.0,CEF89328.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,5559.0,5936.0,CEF89329.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,5956.0,6537.0,CEF89330.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,6534.0,6845.0,CEF89331.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,6847.0,6996.0,CEF89332.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,7008.0,7487.0,CEF89333.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,7484.0,7681.0,CEF89334.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,9437.0,9655.0,CEF89336.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,10537.0,10953.0,CEF89338.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,11893.0,12300.0,CEF89340.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,12297.0,12572.0,CEF89341.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,12574.0,12810.0,CEF89342.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,13378.0,13809.0,CEF89344.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,13799.0,14359.0,CEF89345.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,14361.0,14921.0,CEF89346.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,14986.0,15447.0,CEF89347.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,17084.0,17320.0,CEF89350.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,17330.0,17542.0,CEF89351.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,17539.0,17808.0,CEF89352.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,17817.0,18476.0,CEF89353.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,18478.0,18825.0,CEF89354.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,18806.0,19084.0,CEF89355.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19081.0,19359.0,CEF89356.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19394.0,19579.0,CEF89357.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19580.0,19873.0,CEF89358.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,19870.0,20055.0,CEF89359.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,20116.0,20664.0,CEF89360.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,20712.0,21068.0,CEF89361.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,21065.0,21532.0,CEF89362.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,22005.0,22193.0,CEF89363.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,22336.0,22659.0,CEF89364.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,26839.0,28278.0,CEF89366.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,28755.0,29672.0,CEF89368.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,29700.0,30110.0,CEF89369.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,30155.0,31189.0,CEF89370.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,31240.0,31716.0,CEF89371.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,31754.0,32167.0,CEF89372.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,32167.0,32547.0,CEF89373.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,32544.0,33107.0,CEF89374.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,33120.0,34406.0,CEF89375.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,34437.0,34961.0,CEF89376.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,35036.0,35536.0,CEF89377.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,35536.0,36015.0,CEF89378.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,36029.0,36400.0,CEF89379.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,36508.0,36660.0,CEF89380.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,39020.0,39781.0,CEF89382.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,39787.0,40143.0,CEF89383.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,40140.0,41057.0,CEF89384.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,41054.0,41794.0,CEF89385.1,hypothetical protein
LN610575.1,Pseudomonas aeruginosa,virulent,EMBL,EMBL,41805.0,42176.0,CEF89386.1,hypothetical protein
